H_estimate,H_error,mu,sigma,T
-0.4405,0.00309279,0.762347,0.606511,0.00499451
-0.439075,0.00307665,0.761839,0.600786,0.00499451
-0.44344,0.00301864,0.773964,0.600241,0.00499451
-0.440342,0.00296367,0.76887,0.608863,0.00499451
-0.437987,0.00343133,0.766463,0.600742,0.00499451
-0.432324,0.00376149,0.762198,0.596996,0.00499451
-0.436053,0.0031463,0.762198,0.596996,0.00499451
-0.433109,0.00298603,0.75689,0.602211,0.00499451
-0.435179,0.00402386,0.758713,0.613245,0.00499451
-0.448324,0.00300089,0.758713,0.613245,0.00499451
-0.443738,0.00276162,0.76532,0.617011,0.00499451
-0.438845,0.00304343,0.76532,0.617011,0.00499451
-0.439699,0.0034852,0.767802,0.610233,0.00499451
-0.440067,0.00309651,0.759906,0.610244,0.00499451
-0.439559,0.00328231,0.758567,0.611053,0.00499451
-0.437899,0.00332826,0.758567,0.611053,0.00499451
-0.440895,0.00331041,0.763838,0.627769,0.00499451
-0.438176,0.00414125,0.768927,0.624149,0.00499451
-0.445609,0.00331438,0.768927,0.624149,0.00499451
-0.444941,0.00321141,0.770923,0.631605,0.00499451
-0.441558,0.00337821,0.772603,0.629606,0.00499451
-0.437589,0.00350496,0.765345,0.627725,0.00499451
-0.441941,0.00294754,0.769547,0.632007,0.00499451
-0.436155,0.00368378,0.769547,0.632007,0.00499451
-0.429276,0.00405961,0.772222,0.635327,0.00499451
-0.438722,0.00347712,0.772222,0.635327,0.00499451
-0.439361,0.00324729,0.772222,0.635327,0.00499451
-0.445835,0.0029697,0.772222,0.635327,0.00499451
-0.442952,0.00284281,0.768955,0.623334,0.00499451
-0.43768,0.00388607,0.771069,0.62131,0.00499451
-0.43769,0.00317849,0.771069,0.62131,0.00499451
-0.446152,0.00319767,0.781104,0.607323,0.00499451
-0.441156,0.00355453,0.781104,0.607323,0.00499451
-0.443747,0.00312322,0.780693,0.615785,0.00499451
-0.443895,0.00358647,0.789986,0.618578,0.00499451
-0.440791,0.00352495,0.788576,0.616927,0.00499451
-0.448669,0.00300447,0.806858,0.609293,0.00499451
-0.441122,0.00339639,0.801071,0.60106,0.00499451
-0.439712,0.00366719,0.807668,0.597637,0.00499451
-0.443411,0.00409349,0.792413,0.598185,0.00499451
-0.439477,0.00329232,0.788733,0.596838,0.00499451
-0.435829,0.00333415,0.779806,0.597352,0.00499451
-0.440682,0.00359444,0.779719,0.594493,0.00499451
-0.44729,0.00349333,0.779719,0.594493,0.00499451
-0.431195,0.00364676,0.774122,0.581056,0.00499451
-0.438099,0.00324375,0.773404,0.587323,0.00499451
-0.440331,0.00315474,0.774314,0.597449,0.00499451
-0.440794,0.0033904,0.774314,0.597449,0.00499451
-0.438735,0.00328535,0.772777,0.608483,0.00499451
-0.443479,0.00350971,0.775263,0.605886,0.00499451
-0.440222,0.00371558,0.772839,0.600279,0.00499451
-0.444261,0.00315414,0.772839,0.600279,0.00499451
-0.442666,0.0032983,0.772839,0.600279,0.00499451
-0.442827,0.00361813,0.773598,0.604273,0.00499451
-0.442512,0.00308811,0.773598,0.604273,0.00499451
-0.447571,0.00282921,0.773598,0.604273,0.00499451
-0.439824,0.00345713,0.775265,0.611505,0.00499451
-0.449824,0.00388612,0.775265,0.611505,0.00499451
-0.444853,0.00349422,0.775505,0.613348,0.00499451
-0.437125,0.0030507,0.775505,0.613348,0.00499451
-0.445663,0.00334078,0.779022,0.615716,0.00499451
-0.443331,0.00303954,0.777367,0.616186,0.00499451
-0.443687,0.00314461,0.769006,0.613839,0.00499451
-0.439867,0.00350859,0.769006,0.613839,0.00499451
-0.442189,0.00317837,0.769006,0.613839,0.00499451
-0.444877,0.00333106,0.782292,0.62247,0.00493705
-0.446704,0.0029962,0.791467,0.615517,0.00493705
-0.45083,0.0029808,0.777867,0.618327,0.00493705
-0.444163,0.00348992,0.790711,0.608494,0.00493705
-0.44274,0.0033845,0.788394,0.620989,0.00493705
-0.445564,0.00363319,0.797456,0.620472,0.00493705
-0.443281,0.00298755,0.797456,0.620472,0.00493705
-0.44634,0.00350928,0.797456,0.620472,0.00493705
-0.444472,0.00334462,0.797246,0.610635,0.00493705
-0.442995,0.00365109,0.797246,0.610635,0.00493705
-0.442362,0.00329558,0.797246,0.610635,0.00493705
-0.448421,0.0032156,0.796483,0.604315,0.00493705
-0.440008,0.00353096,0.791433,0.599461,0.00493705
-0.447118,0.00331372,0.786891,0.59844,0.00493705
-0.434923,0.00380293,0.777771,0.592878,0.00493705
-0.440529,0.0034734,0.772113,0.59962,0.00493705
-0.435126,0.00352155,0.779379,0.592757,0.00493705
-0.438319,0.00387045,0.780689,0.597406,0.00493705
-0.444534,0.00316527,0.780238,0.59927,0.00493705
-0.436609,0.00338087,0.780238,0.59927,0.00493705
-0.441905,0.00364976,0.79343,0.592054,0.00493705
-0.444331,0.00313434,0.796779,0.597282,0.00493705
-0.443592,0.00329689,0.804442,0.598223,0.00493705
-0.445193,0.00335807,0.811104,0.602752,0.00493705
-0.443546,0.00345226,0.820131,0.60887,0.00493705
-0.444119,0.00355971,0.813075,0.606705,0.00493705
-0.44718,0.00350535,0.801183,0.606404,0.00493705
-0.447986,0.00353415,0.808027,0.607151,0.00493705
-0.436336,0.00376615,0.80614,0.608432,0.00493705
-0.443421,0.00334311,0.802222,0.611316,0.00493705
-0.440991,0.00333188,0.79882,0.601642,0.00493705
-0.44151,0.0036814,0.800633,0.602463,0.00493705
-0.445457,0.00486162,0.809385,0.61112,0.00493705
-0.445733,0.0034768,0.802147,0.613304,0.00493705
-0.443445,0.00323442,0.796342,0.608856,0.00493705
-0.442816,0.00345351,0.796342,0.608856,0.00493705
-0.444894,0.00311595,0.796039,0.614274,0.00493705
-0.448833,0.00319163,0.796039,0.614274,0.00493705
-0.444361,0.00483815,0.795292,0.609152,0.00493705
-0.439721,0.00359444,0.787259,0.617323,0.00493705
-0.441611,0.00352838,0.77945,0.613184,0.00493705
-0.441148,0.0032938,0.774622,0.611449,0.00493705
-0.441492,0.00308002,0.764834,0.609789,0.00493705
-0.433562,0.00318428,0.774948,0.607458,0.00493705
-0.444535,0.00324108,0.774948,0.607458,0.00493705
-0.440071,0.00351991,0.76829,0.595082,0.00493705
-0.439133,0.00373278,0.761918,0.595908,0.00493705
-0.429197,0.00351433,0.744495,0.587832,0.00493705
-0.43,0.00361445,0.744495,0.587832,0.00493705
-0.422666,0.00362801,0.738537,0.586686,0.00493705
-0.432602,0.00322356,0.747025,0.594777,0.00493705
-0.433029,0.00347211,0.755042,0.591744,0.00493705
-0.429717,0.00319082,0.754844,0.59884,0.00493705
-0.44202,0.00418262,0.761886,0.605816,0.00493705
-0.438971,0.00323607,0.770766,0.601986,0.00493705
-0.441787,0.00312811,0.775124,0.606259,0.00493705
-0.43927,0.00358354,0.788233,0.6095,0.00493705
-0.443917,0.00324716,0.795881,0.603833,0.00493705
-0.446714,0.00332632,0.797566,0.599424,0.00493705
-0.443021,0.00323041,0.792259,0.602034,0.00493705
-0.446416,0.00439879,0.792259,0.602034,0.00493705
-0.446599,0.00312083,0.792259,0.602034,0.00493705
-0.445041,0.00314355,0.796478,0.610516,0.00493705
-0.443673,0.00329388,0.791629,0.609458,0.00493705
-0.442439,0.00366814,0.799094,0.605195,0.00493705
-0.448435,0.00341593,0.805774,0.61442,0.00493705
-0.442092,0.00433768,0.811997,0.611705,0.00493705
-0.441541,0.00494808,0.815734,0.625527,0.00493705
-0.441158,0.00414836,0.820331,0.626198,0.00493705
-0.442842,0.00389063,0.820331,0.626198,0.00493705
-0.446921,0.00364519,0.814352,0.620182,0.00493705
-0.436267,0.0046722,0.816411,0.621335,0.00493705
-0.444429,0.00345951,0.813518,0.605787,0.00493705
-0.439282,0.00406037,0.816736,0.598579,0.00493705
-0.43753,0.00455464,0.818156,0.616062,0.00493705
-0.446599,0.00345607,0.818156,0.616062,0.00493705
-0.449446,0.00370858,0.818156,0.616062,0.00493705
-0.445582,0.00381652,0.818156,0.616062,0.00493705
-0.446666,0.00393898,0.820952,0.631299,0.00493705
-0.443525,0.00408592,0.820952,0.631299,0.00493705
-0.439132,0.00429511,0.820952,0.631299,0.00493705
-0.441984,0.00370219,0.826319,0.637681,0.00493705
-0.431498,0.00559934,0.819331,0.640759,0.00493705
-0.438431,0.00424447,0.821109,0.64562,0.00493705
-0.433015,0.00485126,0.823388,0.650191,0.00493705
-0.435686,0.00449168,0.827956,0.651455,0.00493705
-0.430599,0.0051048,0.827337,0.654202,0.00493705
-0.438678,0.00465358,0.827098,0.635804,0.00493705
-0.435824,0.00406613,0.827098,0.635804,0.00493705
-0.437467,0.00458047,0.827098,0.635804,0.00493705
-0.427906,0.00425075,0.838061,0.63812,0.00493705
-0.444495,0.00381622,0.838909,0.632591,0.00493705
-0.43656,0.00527792,0.838909,0.632591,0.00493705
-0.4335,0.00463162,0.833888,0.622617,0.00493705
-0.438652,0.00390618,0.833151,0.619846,0.00493705
-0.441454,0.00399107,0.833151,0.619846,0.00493705
-0.439393,0.00460913,0.825498,0.626503,0.00493705
-0.443811,0.0038504,0.825238,0.628595,0.00493705
-0.445526,0.00367905,0.825238,0.628595,0.00493705
-0.442325,0.00363333,0.825238,0.628595,0.00493705
-0.444865,0.00368075,0.825238,0.628595,0.00488025
-0.448422,0.00375756,0.825238,0.628595,0.00488025
-0.444641,0.00380804,0.825238,0.628595,0.00488025
-0.442885,0.00388176,0.825238,0.628595,0.00488025
-0.444526,0.00328625,0.825238,0.628595,0.00488025
-0.443346,0.00373884,0.83371,0.639884,0.00488025
-0.43595,0.0043286,0.83371,0.639884,0.00488025
-0.439339,0.00415088,0.83371,0.639884,0.00488025
-0.434276,0.00490178,0.819504,0.642372,0.00488025
-0.440935,0.00496233,0.819504,0.642372,0.00488025
-0.438585,0.00479585,0.819504,0.642372,0.00488025
-0.437408,0.00438581,0.815446,0.636642,0.00488025
-0.436408,0.00503666,0.825247,0.639901,0.00488025
-0.443634,0.00352578,0.825247,0.639901,0.00488025
-0.447209,0.00385777,0.817373,0.642969,0.00488025
-0.437695,0.00445948,0.817373,0.642969,0.00488025
-0.437041,0.00424322,0.812779,0.646038,0.00488025
-0.433427,0.00459088,0.814922,0.646497,0.00488025
-0.43438,0.00712896,0.822582,0.651194,0.00488025
-0.438405,0.00370568,0.81453,0.645562,0.00488025
-0.438861,0.00444908,0.81473,0.642167,0.00488025
-0.437802,0.00436043,0.819952,0.644306,0.00488025
-0.433109,0.00466218,0.819952,0.644306,0.00488025
-0.4374,0.004602,0.819952,0.644306,0.00488025
-0.441579,0.00399572,0.815781,0.6368,0.00488025
-0.439815,0.00461682,0.815781,0.6368,0.00488025
-0.447689,0.0041593,0.814114,0.647878,0.00488025
-0.446924,0.00414615,0.81282,0.639182,0.00488025
-0.438329,0.00380593,0.807759,0.642199,0.00488025
-0.434395,0.00493889,0.79962,0.651405,0.00488025
-0.43194,0.00518972,0.79962,0.651405,0.00488025
-0.433447,0.00510288,0.79962,0.651405,0.00488025
-0.43876,0.00467714,0.791279,0.643207,0.00488025
-0.443057,0.00431602,0.797906,0.645181,0.00488025
-0.434345,0.00444133,0.803034,0.641659,0.00488025
-0.443,0.00372839,0.796168,0.63676,0.00488025
-0.43797,0.00379485,0.796168,0.63676,0.00488025
-0.44543,0.003311,0.796168,0.63676,0.00488025
-0.441177,0.0034278,0.792885,0.642518,0.00488025
-0.445107,0.00353527,0.792885,0.642518,0.00488025
-0.440388,0.00368487,0.790715,0.639689,0.00488025
-0.442209,0.00361446,0.783158,0.63379,0.00488025
-0.440278,0.00408575,0.793713,0.642885,0.00488025
-0.448076,0.00335259,0.791961,0.644889,0.00488025
-0.44816,0.00333785,0.792844,0.638307,0.00488025
-0.442779,0.00416869,0.794924,0.641124,0.00488025
-0.436483,0.00442597,0.801676,0.643792,0.00488025
-0.44314,0.00370615,0.80568,0.648777,0.00488025
-0.429678,0.00492002,0.813738,0.649656,0.00488025
-0.431004,0.00562429,0.821274,0.64585,0.00488025
-0.434655,0.00504439,0.821274,0.64585,0.00488025
-0.43429,0.00479147,0.816086,0.655979,0.00488025
-0.430825,0.00831323,0.816086,0.655979,0.00488025
-0.436431,0.0049989,0.820915,0.659023,0.00488025
-0.426581,0.00688894,0.827325,0.655133,0.00488025
-0.434512,0.00512401,0.828231,0.649956,0.00488025
-0.438997,0.00412225,0.823152,0.642275,0.00488025
-0.435279,0.00507759,0.822882,0.645923,0.00488025
-0.442389,0.00443005,0.822882,0.645923,0.00488025
-0.439993,0.00419981,0.822882,0.645923,0.00488025
-0.433438,0.00458595,0.809396,0.646976,0.00488025
-0.439009,0.00438348,0.809396,0.646976,0.00488025
-0.442369,0.00446703,0.808199,0.641846,0.00488025
-0.443447,0.00423986,0.808199,0.641846,0.00488025
-0.442341,0.00534133,0.818908,0.6403,0.00488025
-0.449553,0.00334136,0.813934,0.632501,0.00488025
-0.443981,0.00399281,0.813934,0.632501,0.00488025
-0.442573,0.00400027,0.813934,0.632501,0.00488025
-0.441438,0.00392697,0.813934,0.632501,0.00488025
-0.446699,0.00379045,0.809067,0.635566,0.00488025
-0.440733,0.00387844,0.804377,0.628965,0.00488025
-0.449279,0.00299042,0.804377,0.628965,0.00488025
-0.443816,0.00422513,0.802595,0.625915,0.00488025
-0.439878,0.00372385,0.79533,0.635799,0.00488025
-0.445601,0.0037297,0.786956,0.6351,0.00488025
-0.44687,0.00333009,0.786956,0.6351,0.00488025
-0.442227,0.00365323,0.786956,0.6351,0.00488025
-0.445396,0.00338802,0.786956,0.6351,0.00488025
-0.444453,0.00332034,0.791667,0.630855,0.00488025
-0.442242,0.00387825,0.791667,0.630855,0.00488025
-0.444541,0.00307691,0.798987,0.616283,0.00488025
-0.445638,0.00324612,0.807798,0.620594,0.00488025
-0.453134,0.00298871,0.807798,0.620594,0.00488025
-0.442754,0.00376239,0.806316,0.626869,0.00488025
-0.445547,0.00329604,0.811595,0.623735,0.00488025
-0.441132,0.00370403,0.811595,0.623735,0.00488025
-0.445093,0.00391263,0.811595,0.623735,0.00488025
-0.44417,0.00511277,0.811595,0.623735,0.00488025
-0.446828,0.00349323,0.815978,0.621609,0.00488025
-0.444454,0.00360653,0.818251,0.618266,0.00488025
-0.447131,0.00341268,0.818251,0.618266,0.00488025
-0.441512,0.00461686,0.818251,0.618266,0.00488025
-0.449418,0.00333691,0.818251,0.618266,0.00488025
-0.441203,0.00392577,0.824397,0.616879,0.00488025
-0.445326,0.00321025,0.820321,0.619427,0.00488025
-0.441544,0.00440735,0.81843,0.632619,0.00488025
-0.441685,0.00380057,0.813427,0.623644,0.00488025
-0.445966,0.00291166,0.810308,0.612368,0.00488025
-0.446434,0.00298495,0.8093,0.621289,0.00488025
-0.443983,0.00350254,0.8093,0.621289,0.00488025
-0.439004,0.00465266,0.815103,0.623131,0.00482411
-0.444598,0.00345346,0.815103,0.623131,0.00482411
-0.448194,0.00317459,0.810262,0.620951,0.00482411
-0.444558,0.00400254,0.810262,0.620951,0.00482411
-0.438692,0.00422681,0.821255,0.612463,0.00482411
-0.449627,0.00322596,0.814981,0.621211,0.00482411
-0.439903,0.00412992,0.812913,0.621895,0.00482411
-0.44554,0.00393673,0.817016,0.621378,0.00482411
-0.442245,0.00362453,0.817016,0.621378,0.00482411
-0.445441,0.0036008,0.810024,0.62159,0.00482411
-0.440903,0.00377372,0.817811,0.607099,0.00482411
-0.444048,0.00359479,0.812805,0.603438,0.00482411
-0.445858,0.00306593,0.806403,0.599898,0.00482411
-0.44251,0.00348854,0.806403,0.599898,0.00482411
-0.445653,0.00346542,0.801471,0.597774,0.00482411
-0.438382,0.00302012,0.799165,0.601551,0.00482411
-0.445909,0.00334637,0.787156,0.598688,0.00482411
-0.440591,0.00299088,0.780725,0.608097,0.00482411
-0.437413,0.00351411,0.776442,0.621347,0.00482411
-0.441598,0.00348043,0.765366,0.61115,0.00482411
-0.439395,0.00295346,0.755319,0.610926,0.00482411
-0.433686,0.00290124,0.755553,0.602558,0.00482411
-0.434985,0.00345201,0.758974,0.597621,0.00482411
-0.434141,0.00345313,0.761252,0.596428,0.00482411
-0.435904,0.00318543,0.765707,0.600279,0.00482411
-0.440399,0.00321074,0.765707,0.600279,0.00482411
-0.438366,0.00324258,0.771635,0.611415,0.00482411
-0.445333,0.00300049,0.774507,0.617136,0.00482411
-0.44314,0.00312042,0.774507,0.617136,0.00482411
-0.439802,0.00294559,0.766502,0.621678,0.00482411
-0.440235,0.00297444,0.763392,0.608974,0.00482411
-0.440963,0.0033651,0.763392,0.608974,0.00482411
-0.442431,0.00308915,0.770486,0.61369,0.00482411
-0.436625,0.0033446,0.773252,0.604367,0.00482411
-0.439397,0.00329855,0.768711,0.616095,0.00482411
-0.442864,0.00294211,0.772725,0.615051,0.00482411
-0.441091,0.00299277,0.759209,0.619896,0.00482411
-0.441219,0.00308304,0.770865,0.630776,0.00482411
-0.447689,0.00287348,0.77448,0.619281,0.00482411
-0.438385,0.00371455,0.77322,0.607666,0.00482411
-0.446004,0.00335558,0.77322,0.607666,0.00482411
-0.445667,0.00331125,0.77322,0.607666,0.00482411
-0.443207,0.00425357,0.773237,0.607184,0.00482411
-0.440721,0.00327548,0.773016,0.612415,0.00482411
-0.442815,0.00342971,0.780683,0.607305,0.00482411
-0.44794,0.00333015,0.800367,0.616755,0.00482411
-0.447084,0.00321808,0.800367,0.616755,0.00482411
-0.449063,0.00286326,0.800367,0.616755,0.00482411
-0.447068,0.00315686,0.800367,0.616755,0.00482411
-0.444833,0.00328832,0.796266,0.621194,0.00482411
-0.444314,0.00366448,0.80693,0.624035,0.00482411
-0.440902,0.00402351,0.814223,0.631676,0.00482411
-0.438679,0.00465347,0.810681,0.626563,0.00482411
-0.446642,0.0036983,0.808375,0.624094,0.00482411
-0.446922,0.00405183,0.807686,0.629639,0.00482411
-0.446697,0.00362057,0.807904,0.630097,0.00482411
-0.446378,0.00353273,0.807904,0.630097,0.00482411
-0.440793,0.00367454,0.814172,0.629039,0.00482411
-0.4422,0.00358095,0.799869,0.631487,0.00482411
-0.444937,0.00315262,0.799869,0.631487,0.00482411
-0.445368,0.00380936,0.799869,0.631487,0.00482411
-0.447288,0.0035215,0.810279,0.623791,0.00482411
-0.440844,0.0041538,0.806287,0.615947,0.00482411
-0.446271,0.0041555,0.812413,0.618638,0.00482411
-0.439909,0.00440746,0.823523,0.615686,0.00482411
-0.450958,0.00338565,0.823523,0.615686,0.00482411
-0.435277,0.00411392,0.838497,0.611937,0.00482411
-0.437603,0.00408247,0.846431,0.612169,0.00482411
-0.443813,0.0035691,0.846431,0.612169,0.00482411
-0.43877,0.00384586,0.835139,0.621293,0.00482411
-0.439413,0.00410299,0.829011,0.626013,0.00482411
-0.443162,0.00377498,0.829011,0.626013,0.00482411
-0.44431,0.00381074,0.830282,0.629161,0.00482411
-0.442272,0.00392245,0.825333,0.637677,0.00482411
-0.443623,0.00334885,0.819372,0.636776,0.00482411
-0.43685,0.0046656,0.824334,0.637306,0.00482411
-0.440519,0.00450391,0.824,0.642339,0.00482411
-0.437305,0.00416945,0.824,0.642339,0.00482411
-0.441645,0.00440768,0.824,0.642339,0.00482411
-0.441432,0.00440717,0.816847,0.63789,0.00482411
-0.441402,0.00380767,0.816847,0.63789,0.00482411
-0.447537,0.00410092,0.816847,0.63789,0.00482411
-0.442038,0.00412794,0.821398,0.634497,0.00482411
-0.444405,0.00372362,0.821398,0.634497,0.00482411
-0.436589,0.00424521,0.817063,0.634055,0.00482411
-0.451901,0.00344594,0.817063,0.634055,0.00482411
-0.435829,0.00494053,0.823307,0.643162,0.00482411
-0.435671,0.00447564,0.823307,0.643162,0.00482411
-0.434615,0.00539038,0.833314,0.639836,0.00482411
-0.434071,0.00471619,0.83425,0.656106,0.00482411
-0.435477,0.00491857,0.823697,0.645981,0.00482411
-0.436662,0.00502032,0.823697,0.645981,0.00482411
-0.438896,0.00459822,0.834183,0.63932,0.00482411
-0.435042,0.00444086,0.839664,0.632765,0.00482411
-0.439847,0.00460756,0.839664,0.632765,0.00482411
-0.438331,0.00402505,0.838255,0.631772,0.00482411
-0.432231,0.00549376,0.838288,0.631855,0.00482411
-0.441866,0.00400038,0.838288,0.631855,0.00482411
-0.436662,0.00415139,0.838288,0.631855,0.00482411
-0.438301,0.0043201,0.838288,0.631855,0.00482411
-0.444857,0.00445566,0.838288,0.631855,0.00476861
-0.439478,0.00330139,0.840398,0.620498,0.00476861
-0.444947,0.00345175,0.835633,0.614755,0.00476861
-0.437603,0.00387363,0.840976,0.621222,0.00476861
-0.437142,0.00427906,0.844201,0.62967,0.00476861
-0.441471,0.00379879,0.845252,0.620569,0.00476861
-0.435425,0.00522794,0.847154,0.620965,0.00476861
-0.432252,0.00454572,0.847154,0.620965,0.00476861
-0.440963,0.00385284,0.844789,0.621606,0.00476861
-0.435157,0.00401707,0.844789,0.621606,0.00476861
-0.433108,0.00437624,0.840095,0.636136,0.00476861
-0.440003,0.00476488,0.841788,0.638,0.00476861
-0.427268,0.005743,0.843708,0.638012,0.00476861
-0.443866,0.00371664,0.843708,0.638012,0.00476861
-0.429032,0.00518918,0.845717,0.641462,0.00476861
-0.434698,0.00509325,0.85235,0.644358,0.00476861
-0.428942,0.00566634,0.85235,0.644358,0.00476861
-0.431381,0.00462733,0.85235,0.644358,0.00476861
-0.430093,0.00560072,0.85235,0.644358,0.00476861
-0.424438,0.00559431,0.85235,0.644358,0.00476861
-0.429663,0.00523335,0.849048,0.65112,0.00476861
-0.426708,0.00558972,0.849048,0.65112,0.00476861
-0.425863,0.00595283,0.846502,0.656002,0.00476861
-0.421943,0.0056675,0.845053,0.645749,0.00476861
-0.432674,0.00505713,0.847944,0.644254,0.00476861
-0.425925,0.00539242,0.850166,0.651496,0.00476861
-0.429263,0.0050951,0.850166,0.651496,0.00476861
-0.429632,0.00515408,0.850166,0.651496,0.00476861
-0.426469,0.00644065,0.852026,0.649543,0.00476861
-0.420486,0.00547648,0.851414,0.665775,0.00476861
-0.418335,0.00671732,0.851414,0.665775,0.00476861
-0.429476,0.00508238,0.85137,0.659862,0.00476861
-0.422621,0.00695632,0.851446,0.648074,0.00476861
-0.429107,0.00506379,0.839101,0.650428,0.00476861
-0.443076,0.00546934,0.839501,0.655902,0.00476861
-0.431427,0.00519395,0.83333,0.656588,0.00476861
-0.425239,0.00510515,0.832609,0.648209,0.00476861
-0.425483,0.00532213,0.834122,0.656499,0.00476861
-0.430722,0.00484355,0.824086,0.648381,0.00476861
-0.434963,0.00541076,0.827743,0.639614,0.00476861
-0.440537,0.0041611,0.830394,0.637203,0.00476861
-0.443419,0.00406156,0.830394,0.637203,0.00476861
-0.44042,0.00412841,0.829368,0.641274,0.00476861
-0.440813,0.00459103,0.829368,0.641274,0.00476861
-0.432246,0.00478505,0.829705,0.633343,0.00476861
-0.440038,0.00377396,0.829705,0.633343,0.00476861
-0.431321,0.00483843,0.834402,0.625039,0.00476861
